codigo_local,Periodo,DpPv,DpPv_Lv4,Tienda,Division,Area,Real,Ppto
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,827.39,"1,148.92"
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,177.26,306.78
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,478.52,459.71
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,68.13,0.00
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,"4,216.50","8,703.57"
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,"93,895.96","152,385.07"
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,276.18,465.98
P132,2026-03,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,16.86,318.01
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,"14,052.95","13,713.44"
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,"32,116.10","29,802.46"
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"24,575.13","23,777.88"
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,"23,639.95","23,246.96"
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,"8,884.32","8,058.41"
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,"1,515.03","1,460.46"
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,"3,631.29","3,076.89"
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,"2,190.24","2,972.10"
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,"5,591.97","4,610.69"
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,767.64,"1,062.54"
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,"1,139.68",549.37
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,"14,340.38","10,169.08"
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,"1,018.64",980.95
P132,2026-03,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,1.91
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,"192,279.65","279,900.84"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,"663,231.41","651,453.51"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,"671,769.49","666,993.20"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,"342,849.66","370,185.06"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,"145,658.11","190,203.12"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,"62,454.92","79,926.01"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,"60,349.09","73,340.63"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,"89,472.81","123,159.43"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,"143,709.68","176,473.65"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,"66,271.57","88,105.03"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,"13,728.79","25,685.31"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,"12,733.78","10,352.26"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,NA Producto,NA Producto,0.00,0.00
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,No Gestionables PA40,No Gestionables PB140,255.88,0.00
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,"1,426,043.70","615,417.07"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,"157,470.35","557,958.19"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,"145,021.24","201,813.37"
P132,2026-03,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,972.57,"163,338.87"
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,0.00,"8,029.62"
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,0.00,"27,888.90"
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"19,307.06"
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,0.00,"10,425.11"
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,0.00,"2,431.60"
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,103.62
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,0.00,"1,732.26"
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,899.89
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,933.20
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,420.00
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,504.01
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,,
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,0.00,"5,481.84"
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,0.00,"104,237.36"
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,0.00,839.60
P132,2026-04,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,226.23
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,0.00,"16,818.48"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,0.00,"32,460.47"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"22,012.93"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,0.00,"23,959.48"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,0.00,"7,067.55"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"1,756.64"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,0.00,"3,148.74"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"3,146.12"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"3,962.21"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"1,051.40"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"1,137.17"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,0.00,"4,920.87"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,0.00,"1,589.62"
P132,2026-04,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,1.91
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,0.00,"215,931.13"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,0.00,"485,973.73"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"451,338.50"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,0.00,"253,934.95"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,0.00,"140,561.07"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"59,132.64"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,0.00,"45,280.37"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"85,711.99"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"121,617.44"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"70,667.57"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"24,148.65"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,0.00,"7,966.88"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,NA Producto,NA Producto,,
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,No Gestionables PA40,No Gestionables PB140,,
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,0.00,"140,891.41"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,0.00,"389,371.42"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,0.00,"134,747.96"
P132,2026-04,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,"119,907.98"
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,0.00,"11,943.85"
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,0.00,"32,249.40"
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"17,746.22"
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,0.00,"11,001.56"
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,0.00,"2,368.49"
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,186.04
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,0.00,"1,588.85"
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,734.83
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,714.51
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,278.79
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,228.11
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,,
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,0.00,"4,722.29"
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,0.00,"36,904.00"
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,0.00,694.97
P132,2026-05,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,250.21
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,0.00,"18,179.13"
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,0.00,"36,374.22"
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"21,480.31"
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,0.00,"22,133.38"
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,0.00,"7,534.26"
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"1,725.73"
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,0.00,"3,568.29"
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"3,627.62"
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"5,654.75"
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,800.21
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,611.27
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,0.00,"4,716.42"
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,0.00,987.99
P132,2026-05,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,1.91
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,0.00,"196,146.87"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,0.00,"525,779.04"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"468,368.38"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,0.00,"266,362.90"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,0.00,"148,956.99"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"64,241.57"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,0.00,"40,735.66"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"88,568.26"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"119,403.60"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"77,529.65"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"19,982.09"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,0.00,"9,128.29"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,NA Producto,NA Producto,,
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,No Gestionables PA40,No Gestionables PB140,,
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,0.00,"121,084.62"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,0.00,"494,382.14"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,0.00,"148,472.15"
P132,2026-05,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,"167,704.95"
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,0.00,"12,132.24"
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,0.00,"29,629.42"
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"18,615.05"
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,0.00,"17,593.00"
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,0.00,"2,936.16"
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,206.18
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,0.00,"1,091.81"
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,759.05
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,969.77
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,96.08
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,271.75
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,,
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,0.00,"5,798.42"
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,0.00,"60,692.18"
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,0.00,611.37
P132,2026-06,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,536.98
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,0.00,"14,981.53"
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,0.00,"32,982.03"
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"21,773.78"
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,0.00,"22,806.66"
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,0.00,"7,016.64"
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"1,646.76"
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,0.00,"2,822.78"
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"2,538.44"
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"4,318.60"
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,893.44
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,783.15
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,0.00,"3,665.79"
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,0.00,333.03
P132,2026-06,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,1.91
P132,2026-06,Tienda,Centro de Negocio,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,,
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,0.00,"214,956.20"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,0.00,"513,248.92"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"463,763.45"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,0.00,"271,154.19"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,0.00,"146,560.98"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,"62,890.19"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,0.00,"35,717.25"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"87,012.95"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"109,747.48"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,"73,299.32"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,"19,116.49"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,0.00,"9,386.31"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,NA Producto,NA Producto,,
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,No Gestionables PA40,No Gestionables PB140,,
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,0.00,"114,773.02"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,0.00,"378,599.19"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,0.00,"137,284.77"
P132,2026-06,Tienda,Tienda,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,"172,277.38"
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,0.00,"12,698.73"
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,0.00,"23,756.86"
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"17,472.71"
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,0.00,"11,219.10"
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,0.00,"3,628.45"
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,242.08
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,0.00,"1,379.20"
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,659.29
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"1,173.78"
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,221.76
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,315.40
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,MISCELANEOS D4,MISCELANEOS A14,,
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,0.00,"3,846.55"
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,ELECTRO A11,0.00,"63,968.79"
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,0.00,102.64
P132,2026-07,Digital,E-Commerce,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,349.15
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,BEBIDAS A02,0.00,"16,936.20"
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,COMESTIBLES A01,0.00,"32,206.58"
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,CUIDADO PERSONAL Y LIMPIEZA A03,0.00,"20,546.92"
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,ABARROTES D1,LACTEOS A04,0.00,"27,371.40"
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CARNES A07,0.00,"7,144.41"
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,COMIDAS PREPARADAS A09,0.00,997.39
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,CONGELADOS A16,0.00,"2,522.82"
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FIAMBRES Y QUESOS A05,0.00,"2,825.61"
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,FRUTAS Y VERDURAS A06,0.00,"3,155.19"
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PANADERIA Y PASTELERIA A10,0.00,397.96
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,FRESCOS D2,PESCADOS Y MARISCOS A08,0.00,950.13
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,BAZAR A13,0.00,"5,241.08"
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,HOGAR A15,0.00,753.19
P132,2026-07,Digital,Last Mile,P132_El Ejercito - PVS,NON FOOD D3,TEXTIL A12,0.00,1.91
