regional,supervisor,Año,Mes,nombre,Unid x Minuto,Meta Promedio,venta_unidad,tiempo_escaneo,Objetivo
Fátima León,Fátima León,2026,septiembre,Bolognesi - PVE,,15.00,,,15
Fátima León,Fátima León,2026,septiembre,Centro Trujillo - PVE,,16.00,,,16
Fátima León,Fátima León,2026,septiembre,Chorrillos Iglesias - PVS,,12.00,,,12
Fátima León,Fátima León,2026,septiembre,Cine Rimac - PVS,,14.00,,,14
Fátima León,Fátima León,2026,septiembre,Jiron de la Union - PVE,,12.00,,,12
Fátima León,Fátima León,2026,septiembre,La Paz - PVS,,13.00,,,13
Fátima León,Fátima León,2026,septiembre,La Perla - PVS,,12.00,,,12
Fátima León,Fátima León,2026,septiembre,La Victoria PVS,,13.00,,,13
Fátima León,Fátima León,2026,septiembre,Santa Cruz - PVE,,13.00,,,13
Fátima León,Fátima León,2026,septiembre,Supermercados SKA - PVE,,16.00,,,16
Fátima León,Fátima León,2026,septiembre,Trujillo Mansiche - PVS,,17.00,,,17
Fátima León,Fátima León,2026,septiembre,Trujillo Valcarcel - PVS,,13.00,,,13
Fátima León,Fátima León,2026,septiembre,Villa Marina - PVS,,14.00,,,14
Fátima León,Fátima León,2026,octubre,Art Express - PVS,,14.00,,,14
Fátima León,Fátima León,2026,octubre,Bolognesi - PVE,,15.00,,,15
Fátima León,Fátima León,2026,octubre,Centro Trujillo - PVE,,16.00,,,16
Fátima León,Fátima León,2026,octubre,Chorrillos Iglesias - PVS,,12.00,,,12
Fátima León,Fátima León,2026,octubre,Cine Rimac - PVS,,14.00,,,14
Fátima León,Fátima León,2026,octubre,Jiron de la Union - PVE,,12.00,,,12
Fátima León,Fátima León,2026,octubre,La Paz - PVS,,13.00,,,13
Fátima León,Fátima León,2026,octubre,La Perla - PVS,,12.00,,,12
Fátima León,Fátima León,2026,octubre,La Victoria PVS,,13.00,,,13
Fátima León,Fátima León,2026,octubre,Santa Cruz - PVE,,13.00,,,13
Fátima León,Fátima León,2026,octubre,Supermercados SKA - PVE,,16.00,,,16
Fátima León,Fátima León,2026,octubre,Trujillo Mansiche - PVS,,17.00,,,17
Fátima León,Fátima León,2026,octubre,Trujillo Valcarcel - PVS,,13.00,,,13
Fátima León,Fátima León,2026,octubre,Villa Marina - PVS,,14.00,,,14
Fátima León,Fátima León,2026,noviembre,Art Express - PVS,,14.00,,,14
Fátima León,Fátima León,2026,noviembre,Bolognesi - PVE,,15.00,,,15
Fátima León,Fátima León,2026,noviembre,Centro Trujillo - PVE,,16.00,,,16
Fátima León,Fátima León,2026,noviembre,Chorrillos Iglesias - PVS,,12.00,,,12
Fátima León,Fátima León,2026,noviembre,Cine Rimac - PVS,,14.00,,,14
Fátima León,Fátima León,2026,noviembre,Jiron de la Union - PVE,,12.00,,,12
Fátima León,Fátima León,2026,noviembre,La Paz - PVS,,13.00,,,13
Fátima León,Fátima León,2026,noviembre,La Perla - PVS,,12.00,,,12
Fátima León,Fátima León,2026,noviembre,La Victoria PVS,,13.00,,,13
Fátima León,Fátima León,2026,noviembre,Santa Cruz - PVE,,13.00,,,13
Fátima León,Fátima León,2026,noviembre,Supermercados SKA - PVE,,16.00,,,16
Fátima León,Fátima León,2026,noviembre,Trujillo Mansiche - PVS,,17.00,,,17
Fátima León,Fátima León,2026,noviembre,Trujillo Valcarcel - PVS,,13.00,,,13
Fátima León,Fátima León,2026,noviembre,Villa Marina - PVS,,14.00,,,14
Fátima León,Fátima León,2026,diciembre,Art Express - PVS,,14.00,,,14
Fátima León,Fátima León,2026,diciembre,Bolognesi - PVE,,15.00,,,15
Fátima León,Fátima León,2026,diciembre,Centro Trujillo - PVE,,16.00,,,16
Fátima León,Fátima León,2026,diciembre,Chorrillos Iglesias - PVS,,12.00,,,12
Fátima León,Fátima León,2026,diciembre,Cine Rimac - PVS,,14.00,,,14
Fátima León,Fátima León,2026,diciembre,Jiron de la Union - PVE,,12.00,,,12
Fátima León,Fátima León,2026,diciembre,La Paz - PVS,,13.00,,,13
Fátima León,Fátima León,2026,diciembre,La Perla - PVS,,12.00,,,12
Fátima León,Fátima León,2026,diciembre,La Victoria PVS,,13.00,,,13
Fátima León,Fátima León,2026,diciembre,Santa Cruz - PVE,,13.00,,,13
Fátima León,Fátima León,2026,diciembre,Supermercados SKA - PVE,,16.00,,,16
Fátima León,Fátima León,2026,diciembre,Trujillo Mansiche - PVS,,17.00,,,17
Fátima León,Fátima León,2026,diciembre,Trujillo Valcarcel - PVS,,13.00,,,13
Fátima León,Fátima León,2026,diciembre,Villa Marina - PVS,,14.00,,,14
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Alameda Sur - PVS,12.21,13.00,620285.5259999998,3048941,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Ayacucho - PVS,11.11,13.00,444571.80099999986,2400713,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Caminos del Inca - PVS,10.09,12.00,1339185.7180000003,7960655,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Chaclacayo - PVS,12.93,13.00,145511.95500000002,675056,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Corpac - PVS,12.14,13.00,307244.8240000001,1518889,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Dasso - PVS,9.39,12.00,319331.9849999999,2040256,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,El Ejercito - PVS,14.06,13.00,382508.445,1632481,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,El Tambo Huancayo - PVS,14.00,14.00,184121.31399999995,789114,14
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Grifo Kio - PVS,9.37,12.00,290128.98400000005,1857460,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Magdalena - PVS,12.08,13.00,143243.246,711433,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Mercaderes - PVS,10.46,13.00,365411.7759999999,2095799,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Proceres - PVS,16.05,16.00,156674.15499999997,585723,16
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Salamanca - PVS,11.23,12.00,319851.47200000007,1708450,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,San Jorge - PVS,12.22,13.00,397049.4099999999,1950007,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Valle Hermoso - PVH,9.72,13.00,581036.9560000001,3587801,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,enero,Villa el Salvador - PVS,13.15,15.00,321509.027,1467284,15
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Alameda Sur - PVS,12.55,13.00,611433.545,2922519,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Ayacucho - PVS,11.70,13.00,414878.075,2127666,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Caminos del Inca - PVS,10.50,12.00,1213238.074,6934668,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Chaclacayo - PVS,12.84,13.00,138610.37099999998,647793,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Corpac - PVS,12.14,13.00,291383.97200000007,1440595,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Dasso - PVS,9.39,12.00,327178.99599999987,2089580,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,El Ejercito - PVS,13.60,13.00,313126.78999999986,1381262,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,El Tambo Huancayo - PVS,13.73,14.00,169764.37000000002,741759,14
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Grifo Kio - PVS,9.27,12.00,288088.46699999995,1865263,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Magdalena - PVS,10.52,13.00,140801.141,802955,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Mercaderes - PVS,10.90,13.00,328538.93499999994,1807897,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Proceres - PVS,15.59,16.00,146369.90000000002,563299,16
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Salamanca - PVS,11.17,12.00,322333.1739999999,1731314,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,San Jorge - PVS,11.83,13.00,383703.27499999997,1946251,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Valle Hermoso - PVH,9.26,13.00,480191.52499999973,3111821,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,febrero,Villa el Salvador - PVS,13.63,15.00,334272.94499999995,1471959,15
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Alameda Sur - PVS,12.91,13.00,656490.732,3049921,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Ayacucho - PVS,12.04,13.00,481386.307,2398625,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Caminos del Inca - PVS,10.35,12.00,1448537.9169999994,8398830,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Chaclacayo - PVS,12.51,13.00,160890.24,771822,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Corpac - PVS,12.06,13.00,311965.05400000006,1552434,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Dasso - PVS,10.17,12.00,373329.8469999999,2203479,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,El Ejercito - PVS,14.60,13.00,384270.0150000001,1579481,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,El Tambo Huancayo - PVS,13.27,14.00,248637.07,1123921,14
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Grifo Kio - PVS,9.31,12.00,226400.231,1459351,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Magdalena - PVS,11.49,13.00,178742.94299999997,933682,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Mercaderes - PVS,11.31,13.00,371991.673,1972797,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Proceres - PVS,16.57,16.00,178022.08000000002,644808,16
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Salamanca - PVS,11.04,12.00,388785.25299999997,2113545,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,San Jorge - PVS,12.12,13.00,442667.33499999973,2191132,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Valle Hermoso - PVH,9.68,13.00,571542.0920000003,3543101,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,marzo,Villa el Salvador - PVS,13.77,15.00,379524.7200000001,1653833,15
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Alameda Sur - PVS,12.33,13.00,657428.0290000003,3199478,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Ayacucho - PVS,11.07,13.00,399969.5639999998,2167130,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Caminos del Inca - PVS,10.46,12.00,1250239.9799999995,7174197,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Chaclacayo - PVS,11.78,13.00,136975.25499999998,697512,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Corpac - PVS,11.55,13.00,287317.94400000013,1493110,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Dasso - PVS,10.20,12.00,341708.7910000002,2011003,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,El Ejercito - PVS,13.31,13.00,339782.828,1531715,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,El Tambo Huancayo - PVS,14.47,14.00,196837.482,816298,14
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Grifo Kio - PVS,9.48,12.00,153943.99399999998,974411,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Magdalena - PVS,11.68,13.00,160346.366,823575,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Mercaderes - PVS,10.75,13.00,342316.3989999999,1910852,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Proceres - PVS,16.01,16.00,150244.81499999997,563121,16
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Salamanca - PVS,11.51,12.00,341291.96499999985,1779689,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,San Jorge - PVS,11.35,13.00,383106.39599999983,2025553,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Valle Hermoso - PVH,9.82,13.00,497875.97500000003,3041621,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,abril,Villa el Salvador - PVS,13.49,15.00,346648.50999999995,1542006,15
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Alameda Sur - PVS,12.33,13.00,695641.58,3385021,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Ayacucho - PVS,11.05,13.00,427114.53,2319495,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Caminos del Inca - PVS,9.87,12.00,1182007.1599999995,7184885,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Chaclacayo - PVS,11.33,13.00,136347.27,722141,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Corpac - PVS,11.27,13.00,266405.59,1418779,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Dasso - PVS,9.32,12.00,388828.4100000001,2503499,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,El Ejercito - PVS,13.76,13.00,392070.81999999995,1709042,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,El Tambo Huancayo - PVS,14.93,14.00,211440.25000000003,849953,14
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Grifo Kio - PVS,9.46,12.00,96681.46999999997,613047,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Magdalena - PVS,11.54,13.00,154879.1,805592,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Mercaderes - PVS,10.95,13.00,338789.72000000003,1856112,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Proceres - PVS,16.16,16.00,155998.14,579312,16
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Salamanca - PVS,11.62,12.00,332176.43,1714477,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,San Jorge - PVS,11.31,13.00,384162.60000000003,2038024,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Valle Hermoso - PVH,9.70,13.00,488085.1299999999,3017763,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,mayo,Villa el Salvador - PVS,14.25,15.00,369019.13,1553831,15
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Alameda Sur - PVS,12.22,13.00,626771.1900000001,3077207,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Ayacucho - PVS,11.03,13.00,412067.47000000003,2241640,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Caminos del Inca - PVS,10.00,12.00,1179349.5900000003,7077054,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Chaclacayo - PVS,11.46,13.00,127448.14,667075,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Corpac - PVS,10.85,13.00,245047.35999999993,1355679,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Dasso - PVS,9.14,12.00,434414.0800000001,2852289,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,El Ejercito - PVS,13.04,13.00,378480.9700000001,1741761,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,El Tambo Huancayo - PVS,14.42,14.00,198759.66999999998,827136,14
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Grifo Kio - PVS,9.56,12.00,70176.18999999999,440319,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Magdalena - PVS,11.49,13.00,159009.28999999998,830300,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Mercaderes - PVS,10.16,13.00,328127.06,1937706,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Proceres - PVS,14.24,16.00,135637.10000000003,571442,16
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Salamanca - PVS,10.87,12.00,309799.61,1709426,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,San Jorge - PVS,11.02,13.00,371361.9199999999,2021992,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Valle Hermoso - PVH,9.80,13.00,549541.2699999999,3365236,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,junio,Villa el Salvador - PVS,13.76,15.00,348542.27,1520092,15
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Alameda Sur - PVS,12.56,13.00,622699.5700000003,2975427,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Ayacucho - PVS,11.13,13.00,396660.94,2139022,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Caminos del Inca - PVS,10.07,12.00,1124151.4800000004,6695585,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Chaclacayo - PVS,11.62,13.00,145140.28,749397,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Corpac - PVS,10.69,13.00,201135.69999999998,1129050,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Dasso - PVS,10.12,12.00,366247.96,2171584,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,El Ejercito - PVS,14.19,13.00,387593.3700000001,1638568,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,El Tambo Huancayo - PVS,14.37,14.00,197441.46999999997,824172,14
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Grifo Kio - PVS,9.76,12.00,100141.91999999995,615902,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Magdalena - PVS,11.30,13.00,157226.65999999997,835158,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Mercaderes - PVS,11.02,13.00,310826.26999999996,1692035,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Proceres - PVS,15.23,16.00,156805.94,617863,16
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Salamanca - PVS,11.12,12.00,331322.81,1787270,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,San Jorge - PVS,11.19,13.00,372387.18999999994,1997108,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Valle Hermoso - PVH,9.83,13.00,536191.65,3273930,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,julio,Villa el Salvador - PVS,14.16,15.00,366449,1552747,15
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Alameda Sur - PVS,12.42,13.00,596589.4199999997,2883035,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Ayacucho - PVS,11.25,13.00,395867.55999999994,2110464,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Caminos del Inca - PVS,10.34,12.00,1189021.3100000005,6900106,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Chaclacayo - PVS,11.41,13.00,137500.79000000004,722868,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Corpac - PVS,9.91,13.00,185211.25000000006,1121697,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Dasso - PVS,10.46,12.00,440349.11,2525873,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,El Ejercito - PVS,13.70,13.00,395667.65000000014,1732489,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,El Tambo Huancayo - PVS,13.90,14.00,184246.99000000002,795030,14
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Grifo Kio - PVS,9.45,12.00,87255.87,554291,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Magdalena - PVS,11.98,13.00,166586.27000000005,834068,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Mercaderes - PVS,11.39,13.00,310349.18000000005,1634210,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Proceres - PVS,13.78,16.00,148172.02,645193,16
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Salamanca - PVS,11.07,12.00,319594.93000000005,1732238,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,San Jorge - PVS,11.72,13.00,368233.94000000006,1885689,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Valle Hermoso - PVH,10.01,13.00,579041.5099999998,3469230,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,agosto,Villa el Salvador - PVS,14.95,15.00,363240.9700000001,1458251,15
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Alameda Sur - PVS,12.01,13.00,574065.16,2868662,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Ayacucho - PVS,12.35,13.00,367553.6900000002,1785674,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Caminos del Inca - PVS,9.71,12.00,1109087.2799999996,6854476,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Chaclacayo - PVS,11.72,13.00,121076.94000000003,619793,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Corpac - PVS,8.89,13.00,200731.15000000002,1354176,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Dasso - PVS,10.63,12.00,452870.84999999974,2555120,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,El Ejercito - PVS,13.97,13.00,375241.18999999994,1611894,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,El Tambo Huancayo - PVS,12.91,14.00,203380.59,945434,14
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Grifo Kio - PVS,10.34,12.00,76368.8,443132,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Magdalena - PVS,11.78,13.00,154023.26,784776,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Mercaderes - PVS,12.16,13.00,311417.4300000001,1536514,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Proceres - PVS,15.09,16.00,145472.68,578302,16
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Salamanca - PVS,11.22,12.00,305247.54999999993,1632784,12
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,San Jorge - PVS,11.76,13.00,348959.3499999999,1779683,13
Hernán Perroni,DANIEL RODRIGUEZ,2025,septiembre,Valle Hermoso - PVH,10.01,13.00,617169.9899999998,3699746,13
